node,row_idx,L_ir_db,F_ir_db,S_ir_db,R_ir_db,is_clean,floor_max_db,spread_min_db,spread_max_db,mismatch_max_db
Node10-Bogota,28,-20.269495010375977,-23.112504959106445,11.561275482177734,0.8705785274505615,True,-22.2193961625576,8.581596811032295,15.207428972506523,2.1419535648345946
Node10-Bogota,29,-17.507742881774902,-22.89729118347168,13.55048418045044,1.3722848892211914,True,-22.2193961625576,8.581596811032295,15.207428972506523,2.1419535648345946
Node10-Bogota,30,-20.390212059020996,-23.29258918762207,11.90584421157837,2.073833167552948,True,-22.2193961625576,8.581596811032295,15.207428972506523,2.1419535648345946
Node10-Bogota,31,-20.14617156982422,-23.080904960632324,10.65872573852539,0.8013105392456055,True,-22.2193961625576,8.581596811032295,15.207428972506523,2.1419535648345946
Node10-Bogota,32,-22.11712074279785,-25.225451469421387,10.850892543792725,1.3155832290649414,True,-22.2193961625576,8.581596811032295,15.207428972506523,2.1419535648345946
Node10-Bogota,33,-21.77906894683838,-23.975425720214844,9.962705612182617,1.3506202697753906,True,-22.2193961625576,8.581596811032295,15.207428972506523,2.1419535648345946
Node10-Bogota,34,-20.596856117248535,-23.396739959716797,12.140844821929932,0.963932991027832,True,-22.2193961625576,8.581596811032295,15.207428972506523,2.1419535648345946
Node10-Bogota,35,-20.41084384918213,-23.186429977416992,9.956775665283203,1.4798574447631836,True,-22.2193961625576,8.581596811032295,15.207428972506523,2.1419535648345946
Node10-Bogota,36,-20.802053451538086,-23.722933769226074,10.732934474945068,0.7870683670043945,True,-22.2193961625576,8.581596811032295,15.207428972506523,2.1419535648345946
Node10-Bogota,37,-20.799546241760254,-23.486297607421875,12.297765731811523,0.740260124206543,True,-22.2193961625576,8.581596811032295,15.207428972506523,2.1419535648345946
Node10-Bogota,38,-19.41771697998047,-23.06705665588379,12.43587875366211,1.4556374549865723,True,-22.2193961625576,8.581596811032295,15.207428972506523,2.1419535648345946
Node10-Bogota,39,-21.127631187438965,-23.725095748901367,10.27864122390747,1.4515113830566406,True,-22.2193961625576,8.581596811032295,15.207428972506523,2.1419535648345946
Node10-Bogota,40,-22.061333656311035,-24.65695285797119,8.86903190612793,0.558690071105957,True,-22.2193961625576,8.581596811032295,15.207428972506523,2.1419535648345946
Node10-Bogota,41,-20.567867279052734,-23.275885581970215,11.824872970581055,1.0809192657470703,True,-22.2193961625576,8.581596811032295,15.207428972506523,2.1419535648345946
Node10-Bogota,42,-20.484642028808594,-23.293381690979004,12.5108962059021,0.5905418395996094,True,-22.2193961625576,8.581596811032295,15.207428972506523,2.1419535648345946
Node10-Bogota,43,-20.469225883483887,-23.14437484741211,11.488912105560303,0.7813711166381836,True,-22.2193961625576,8.581596811032295,15.207428972506523,2.1419535648345946
Node10-Bogota,44,-19.939183235168457,-22.819314002990723,12.170738220214844,1.4798259735107422,True,-22.2193961625576,8.581596811032295,15.207428972506523,2.1419535648345946
Node10-Bogota,45,-19.822285652160645,-22.77908706665039,11.152210712432861,0.8759641647338867,True,-22.2193961625576,8.581596811032295,15.207428972506523,2.1419535648345946
Node10-Bogota,46,-20.695130348205566,-22.93757438659668,11.428915023803711,0.958918571472168,True,-22.2193961625576,8.581596811032295,15.207428972506523,2.1419535648345946
Node10-Bogota,47,-20.640751838684082,-23.39345645904541,12.025543212890625,0.8879566192626953,True,-22.2193961625576,8.581596811032295,15.207428972506523,2.1419535648345946
Node10-Bogota,48,-20.245885848999023,-23.115570068359375,12.263952255249023,1.0452046394348145,True,-22.2193961625576,8.581596811032295,15.207428972506523,2.1419535648345946
Node10-Bogota,49,-20.33035373687744,-23.1142578125,12.10724401473999,1.1652069091796875,True,-22.2193961625576,8.581596811032295,15.207428972506523,2.1419535648345946
Node10-Bogota,50,-20.40379047393799,-23.332157135009766,11.75217056274414,0.7200307846069336,True,-22.2193961625576,8.581596811032295,15.207428972506523,2.1419535648345946
Node10-Bogota,51,-19.690567016601562,-22.68629264831543,11.899625778198242,1.510599136352539,True,-22.2193961625576,8.581596811032295,15.207428972506523,2.1419535648345946
Node10-Bogota,52,-20.19080352783203,-23.149198532104492,12.10722017288208,0.675201416015625,True,-22.2193961625576,8.581596811032295,15.207428972506523,2.1419535648345946
Node10-Bogota,53,-20.60176658630371,-23.29757595062256,10.76201868057251,0.6205244064331055,True,-22.2193961625576,8.581596811032295,15.207428972506523,2.1419535648345946
