node,row_idx,is_train,is_test,is_clean,L_i_r_db,state_idx,A_hat_r_db
Node8-Bogota,4,True,False,True,-19.643128395080566,5,0.006778724433839811
Node8-Bogota,5,True,False,True,-21.239989280700684,1,0.15570339491201002
Node8-Bogota,6,True,False,True,-21.1682767868042,2,-0.15723377604817235
Node8-Bogota,7,True,False,True,-20.540444374084473,4,-0.09848371956699578
Node8-Bogota,8,True,False,False,-21.077797889709473,3,0.17767546620479857
Node8-Bogota,9,True,False,True,-21.53484344482422,0,-0.13114029492518697
Node8-Bogota,10,True,False,True,-21.308775901794434,0,-0.13114029492518697
Node8-Bogota,11,True,False,True,-19.87841033935547,5,0.006778724433839811
Node8-Bogota,12,True,False,False,-18.750761032104492,5,0.006778724433839811
Node8-Bogota,13,True,False,True,-20.94114589691162,3,0.17767546620479857
Node8-Bogota,14,True,False,True,-21.10713481903076,2,-0.15723377604817235
Node8-Bogota,15,True,False,True,-21.188786506652832,1,0.15570339491201002
Node8-Bogota,16,False,True,True,-21.15469455718994,2,-0.15723377604817235
Node8-Bogota,17,False,True,True,-20.726290702819824,4,-0.09848371956699578
Node8-Bogota,18,False,True,True,-20.80659008026123,4,-0.09848371956699578
Node8-Bogota,19,False,True,True,-19.71719741821289,5,0.006778724433839811
Node8-Bogota,20,False,True,True,-20.471948623657227,4,-0.09848371956699578
Node8-Bogota,21,False,True,True,-20.946707725524902,3,0.17767546620479857
Node8-Bogota,22,False,True,True,-20.95926284790039,3,0.17767546620479857
